#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 591000      2.43e+00    1.69e+00      3.71e-02    8.61e-02      1.07e-01    6.23e-02    1.8e-06
 591100      2.51e+00    2.05e+00      6.58e-02    2.03e-02      1.07e-01    9.06e-02    1.8e-06
 591200      1.65e+00    1.86e+00      6.52e-02    7.33e-02      6.58e-02    7.47e-02    1.8e-06
 591300      1.84e+00    1.49e+00      5.20e-02    8.25e-03      7.76e-02    6.67e-02    1.8e-06
 591400      5.90e+00    1.91e+00      2.08e-01    6.59e-02      1.46e-01    8.20e-02    1.8e-06
 591500      1.84e+00    1.49e+00      6.09e-02    3.35e-02      7.63e-02    6.44e-02    1.8e-06
 591600      1.48e+00    1.64e+00      3.52e-02    7.22e-02      6.26e-02    6.42e-02    1.8e-06
 591700      1.75e+00    1.55e+00      5.78e-02    2.65e-02      7.28e-02    6.81e-02    1.8e-06
 591800      1.83e+00    1.39e+00      8.54e-02    2.58e-02      7.23e-02    6.09e-02    1.8e-06
 591900      2.38e+00    1.66e+00      5.01e-02    7.52e-02      1.03e-01    6.44e-02    1.8e-06
 592000      1.57e+00    1.37e+00      4.74e-02    4.10e-02      6.57e-02    5.79e-02    1.8e-06
 592100      2.00e+00    1.19e+00      6.84e-02    4.86e-03      8.28e-02    5.34e-02    1.8e-06
 592200      1.94e+00    1.40e+00      6.44e-02    4.59e-02      8.17e-02    5.81e-02    1.8e-06
 592300      2.51e+00    1.34e+00      8.47e-02    2.81e-02      1.06e-01    5.85e-02    1.8e-06
 592400      1.78e+00    1.42e+00      6.13e-02    7.52e-02      7.44e-02    5.79e-02    1.8e-06
 592500      1.71e+00    1.72e+00      3.91e-03    7.01e-02      7.64e-02    7.27e-02    1.8e-06
 592600      2.06e+00    1.39e+00      6.46e-02    2.95e-02      8.62e-02    6.04e-02    1.8e-06
 592700      5.78e+00    1.54e+00      2.18e-01    2.69e-02      1.29e-01    6.65e-02    1.8e-06
 592800      2.34e+00    1.61e+00      4.83e-02    7.16e-02      1.02e-01    6.25e-02    1.8e-06
 592900      1.72e+00    2.29e+00      1.34e-02    7.18e-02      7.62e-02    9.61e-02    1.8e-06
 593000      1.52e+00    1.42e+00      4.44e-02    1.11e-03      6.33e-02    6.34e-02    1.8e-06
 593100      1.58e+00    2.07e+00      3.68e-02    6.50e-02      6.88e-02    8.68e-02    1.8e-06
 593200      2.24e+00    1.51e+00      2.62e-02    1.08e-03      9.89e-02    6.75e-02    1.8e-06
 593300      1.60e+00    2.15e+00      5.01e-02    5.70e-02      6.79e-02    9.18e-02    1.8e-06
 593400      1.71e+00    1.80e+00      2.31e-02    7.48e-02      7.49e-02    7.15e-02    1.8e-06
 593500      2.23e+00    1.58e+00      5.14e-02    4.75e-02      9.66e-02    6.67e-02    1.8e-06
 593600      1.83e+00    1.91e+00      5.18e-02    5.33e-02      7.47e-02    8.12e-02    1.8e-06
 593700      1.65e+00    1.64e+00      4.33e-02    7.32e-02      7.10e-02    6.39e-02    1.8e-06
 593800      2.34e+00    1.63e+00      5.29e-02    6.77e-02      1.01e-01    6.47e-02    1.8e-06
 593900      1.76e+00    2.21e+00      3.99e-02    8.67e-02      7.53e-02    9.38e-02    1.8e-06
 594000      2.50e+00    1.49e+00      5.51e-02    5.09e-02      1.08e-01    6.15e-02    1.8e-06
 594100      1.70e+00    2.51e+00      4.57e-02    6.39e-02      7.11e-02    1.08e-01    1.8e-06
 594200      1.85e+00    1.91e+00      2.46e-02    2.35e-02      8.10e-02    8.40e-02    1.8e-06
 594300      1.70e+00    2.21e+00      5.46e-02    2.25e-02      6.90e-02    9.78e-02    1.8e-06
 594400      6.27e+00    2.85e+00      2.47e-01    7.41e-02      1.31e-01    1.22e-01    1.8e-06
 594500      1.75e+00    1.94e+00      2.60e-02    2.11e-02      7.56e-02    8.58e-02    1.8e-06
 594600      1.79e+00    1.80e+00      5.63e-02    7.25e-02      7.60e-02    7.20e-02    1.8e-06
 594700      1.90e+00    2.55e+00      4.23e-02    6.97e-02      8.24e-02    1.09e-01    1.8e-06
 594800      2.26e+00    2.20e+00      3.42e-02    5.07e-02      9.86e-02    9.68e-02    1.8e-06
 594900      2.06e+00    2.41e+00      6.22e-02    6.48e-03      8.69e-02    1.08e-01    1.8e-06
 595000      1.66e+00    1.94e+00      3.21e-02    7.22e-02      7.18e-02    8.32e-02    1.8e-06
 595100      2.26e+00    3.38e+00      5.61e-02    8.00e-02      9.71e-02    1.46e-01    1.8e-06
 595200      6.17e+00    1.71e+00      2.28e-01    6.78e-02      1.53e-01    6.86e-02    1.8e-06
 595300      1.97e+00    2.66e+00      6.61e-02    8.05e-02      8.15e-02    1.12e-01    1.8e-06
 595400      1.91e+00    2.31e+00      5.92e-02    5.31e-02      8.19e-02    1.02e-01    1.8e-06
 595500      1.58e+00    2.21e+00      4.13e-02    5.41e-02      6.62e-02    9.52e-02    1.8e-06
 595600      1.54e+00    1.92e+00      2.01e-02    6.01e-02      6.83e-02    8.07e-02    1.8e-06
 595700      2.00e+00    1.56e+00      6.42e-02    3.22e-02      8.44e-02    6.81e-02    1.8e-06
 595800      7.26e+00    1.29e+00      2.79e-01    5.12e-02      1.64e-01    5.16e-02    1.8e-06
 595900      1.94e+00    1.46e+00      5.14e-02    3.59e-02      8.28e-02    6.27e-02    1.8e-06
 596000      5.97e+00    2.04e+00      2.27e-01    6.04e-02      1.42e-01    8.64e-02    1.8e-06
 596100      1.56e+00    1.49e+00      3.99e-02    3.91e-03      6.60e-02    6.67e-02    1.8e-06
 596200      1.92e+00    2.29e+00      4.28e-02    3.72e-03      8.28e-02    1.02e-01    1.8e-06
 596300      2.08e+00    1.43e+00      2.72e-02    7.54e-02      9.08e-02    5.82e-02    1.8e-06
 596400      2.16e+00    2.09e+00      4.41e-02    7.51e-02      9.34e-02    8.59e-02    1.8e-06
 596500      1.63e+00    1.89e+00      5.02e-02    3.65e-03      6.69e-02    8.44e-02    1.8e-06
 596600      2.05e+00    2.20e+00      3.24e-02    6.68e-02      8.75e-02    9.26e-02    1.8e-06
 596700      1.86e+00    1.52e+00      5.18e-02    2.39e-02      7.98e-02    6.63e-02    1.8e-06
 596800      1.56e+00    1.64e+00      3.97e-02    5.10e-02      6.65e-02    6.87e-02    1.8e-06
 596900      2.78e+00    1.67e+00      7.80e-02    4.56e-02      1.19e-01    7.13e-02    1.8e-06
 597000      2.08e+00    2.39e+00      4.21e-02    7.31e-02      8.98e-02    1.04e-01    1.8e-06
 597100      5.82e+00    2.26e+00      2.30e-01    5.91e-02      1.37e-01    9.66e-02    1.8e-06
 597200      1.67e+00    2.43e+00      6.74e-02    5.97e-02      6.56e-02    1.05e-01    1.8e-06
 597300      5.71e+00    2.18e+00      2.05e-01    6.62e-02      1.42e-01    9.47e-02    1.8e-06
 597400      1.86e+00    2.04e+00      3.19e-02    7.11e-02      8.02e-02    8.43e-02    1.8e-06
 597500      1.72e+00    1.49e+00      1.84e-02    4.84e-02      7.58e-02    6.22e-02    1.8e-06
 597600      1.68e+00    1.21e+00      2.90e-02    4.15e-02      7.26e-02    4.99e-02    1.8e-06
 597700      1.76e+00    1.46e+00      4.30e-02    3.77e-02      7.54e-02    6.26e-02    1.8e-06
 597800      1.94e+00    1.52e+00      6.90e-02    2.39e-02      7.87e-02    6.63e-02    1.8e-06
 597900      1.83e+00    2.18e+00      4.22e-02    7.56e-02      7.88e-02    9.37e-02    1.8e-06
 598000      1.96e+00    1.98e+00      6.88e-02    7.05e-02      8.19e-02    8.49e-02    1.8e-06
 598100      1.86e+00    1.34e+00      1.65e-02    4.43e-02      8.25e-02    5.60e-02    1.8e-06
 598200      1.92e+00    1.71e+00      4.44e-02    7.39e-02      8.23e-02    6.69e-02    1.8e-06
 598300      1.36e+00    1.89e+00      1.77e-02    4.68e-02      5.92e-02    8.14e-02    1.8e-06
 598400      2.37e+00    2.87e+00      2.04e-02    1.95e-02      1.05e-01    1.28e-01    1.8e-06
 598500      2.23e+00    2.61e+00      1.57e-02    1.94e-02      9.80e-02    1.16e-01    1.8e-06
 598600      1.76e+00    2.18e+00      4.36e-02    5.85e-02      7.53e-02    9.32e-02    1.8e-06
 598700      1.91e+00    1.78e+00      3.60e-02    4.88e-02      8.24e-02    7.59e-02    1.8e-06
 598800      1.76e+00    1.84e+00      2.68e-02    7.73e-02      7.68e-02    7.28e-02    1.8e-06
 598900      2.58e+00    1.45e+00      7.35e-02    4.34e-03      1.10e-01    6.46e-02    1.8e-06
 599000      2.17e+00    1.57e+00      4.95e-02    3.64e-02      9.43e-02    6.76e-02    1.8e-06
 599100      1.47e+00    1.62e+00      4.68e-02    4.17e-03      6.11e-02    7.25e-02    1.8e-06
 599200      2.26e+00    2.46e+00      3.66e-02    8.63e-03      9.89e-02    1.10e-01    1.8e-06
 599300      1.79e+00    2.06e+00      6.87e-02    2.93e-02      7.13e-02    9.09e-02    1.8e-06
 599400      1.35e+00    1.37e+00      3.00e-02    4.38e-02      5.80e-02    5.71e-02    1.8e-06
 599500      1.85e+00    2.16e+00      4.56e-02    6.86e-02      7.93e-02    9.05e-02    1.8e-06
 599600      2.21e+00    2.37e+00      4.30e-02    6.64e-03      9.57e-02    1.06e-01    1.8e-06
 599700      1.79e+00    1.73e+00      3.47e-02    7.55e-02      7.73e-02    7.27e-02    1.8e-06
 599800      1.99e+00    1.36e+00      3.27e-02    6.57e-04      8.65e-02    6.09e-02    1.8e-06
 599900      2.19e+00    2.13e+00      4.30e-02    6.87e-02      9.52e-02    8.88e-02    1.8e-06
 600000      1.56e+00    2.68e+00      4.23e-02    7.07e-02      6.69e-02    1.15e-01    1.0e-06
 600100      1.93e+00    3.01e+00      5.28e-02    8.93e-02      8.06e-02    1.27e-01    1.0e-06
 600200      1.70e+00    1.47e+00      1.73e-02    3.07e-02      7.48e-02    6.38e-02    1.0e-06
 600300      1.68e+00    1.56e+00      5.44e-02    3.13e-02      7.08e-02    6.78e-02    1.0e-06
 600400      2.01e+00    3.42e+00      3.97e-02    7.47e-02      8.75e-02    1.48e-01    1.0e-06
 600500      2.07e+00    2.16e+00      7.75e-02    7.01e-02      8.31e-02    9.04e-02    1.0e-06
 600600      1.91e+00    2.44e+00      2.52e-02    2.61e-02      8.35e-02    1.08e-01    1.0e-06
 600700      1.64e+00    1.87e+00      3.60e-02    7.61e-02      7.03e-02    7.45e-02    1.0e-06
 600800      1.70e+00    1.74e+00      2.27e-02    5.17e-02      7.44e-02    7.35e-02    1.0e-06
 600900      7.12e+00    1.31e+00      2.85e-01    3.00e-02      1.42e-01    5.65e-02    1.0e-06
 601000      1.84e+00    1.28e+00      4.02e-02    1.07e-03      7.92e-02    5.72e-02    1.0e-06
 601100      2.22e+00    1.56e+00      4.62e-02    4.89e-02      9.54e-02    6.53e-02    1.0e-06
 601200      1.78e+00    1.41e+00      4.63e-03    2.37e-03      7.95e-02    6.28e-02    1.0e-06
 601300      1.58e+00    1.34e+00      3.39e-02    4.13e-02      6.86e-02    5.62e-02    1.0e-06
 601400      1.62e+00    1.82e+00      3.62e-02    4.85e-02      7.00e-02    7.78e-02    1.0e-06
 601500      1.58e+00    1.93e+00      2.84e-02    3.43e-02      6.84e-02    8.47e-02    1.0e-06
 601600      1.60e+00    2.53e+00      6.10e-02    2.68e-03      6.71e-02    1.13e-01    1.0e-06
 601700      6.13e+00    1.46e+00      2.39e-01    4.33e-02      1.38e-01    6.17e-02    1.0e-06
 601800      1.71e+00    1.56e+00      2.43e-02    2.17e-03      7.48e-02    6.98e-02    1.0e-06
 601900      1.55e+00    1.52e+00      1.81e-02    2.44e-02      6.82e-02    6.62e-02    1.0e-06
 602000      1.98e+00    2.46e+00      3.40e-02    7.46e-02      8.60e-02    1.04e-01    1.0e-06
 602100      1.70e+00    1.77e+00      3.46e-02    7.00e-02      7.36e-02    7.13e-02    1.0e-06
 602200      2.22e+00    2.27e+00      4.18e-02    7.75e-02      9.63e-02    9.39e-02    1.0e-06
 602300      1.79e+00    1.73e+00      3.28e-02    4.40e-02      7.74e-02    7.42e-02    1.0e-06
 602400      1.70e+00    2.80e+00      2.66e-02    2.53e-02      7.36e-02    1.25e-01    1.0e-06
 602500      6.19e+00    2.61e+00      2.25e-01    5.82e-02      1.49e-01    1.13e-01    1.0e-06
 602600      2.30e+00    2.43e+00      6.61e-02    5.53e-02      9.80e-02    1.05e-01    1.0e-06
 602700      1.61e+00    1.30e+00      2.82e-02    4.36e-02      7.02e-02    5.38e-02    1.0e-06
 602800      2.25e+00    1.69e+00      2.52e-02    7.03e-02      9.85e-02    6.73e-02    1.0e-06
 602900      2.37e+00    2.04e+00      7.15e-02    6.32e-02      1.01e-01    8.60e-02    1.0e-06
 603000      1.94e+00    2.27e+00      3.28e-02    1.49e-02      8.43e-02    1.01e-01    1.0e-06
 603100      1.95e+00    2.41e+00      4.07e-02    6.16e-02      8.41e-02    1.04e-01    1.0e-06
 603200      6.14e+00    2.20e+00      2.13e-01    6.33e-02      1.66e-01    9.31e-02    1.0e-06
 603300      1.56e+00    1.89e+00      3.65e-02    6.76e-02      6.66e-02    8.09e-02    1.0e-06
 603400      1.81e+00    2.18e+00      5.38e-02    6.76e-02      7.62e-02    9.15e-02    1.0e-06
 603500      2.22e+00    1.40e+00      4.84e-02    2.43e-03      9.55e-02    6.27e-02    1.0e-06
 603600      1.59e+00    2.21e+00      3.65e-02    6.43e-02      6.86e-02    9.34e-02    1.0e-06
 603700      2.02e+00    1.94e+00      6.69e-02    2.36e-02      8.53e-02    8.53e-02    1.0e-06
 603800      1.56e+00    2.24e+00      5.00e-02    7.22e-02      6.58e-02    9.35e-02    1.0e-06
 603900      1.79e+00    1.69e+00      5.93e-02    3.09e-03      7.32e-02    7.57e-02    1.0e-06
 604000      2.05e+00    1.71e+00      3.31e-02    1.95e-02      8.92e-02    7.55e-02    1.0e-06
 604100      1.53e+00    2.19e+00      2.70e-02    6.38e-02      6.71e-02    9.26e-02    1.0e-06
 604200      2.12e+00    1.74e+00      6.40e-02    7.07e-02      9.02e-02    7.39e-02    1.0e-06
 604300      1.85e+00    2.32e+00      3.83e-02    7.06e-02      7.92e-02    9.75e-02    1.0e-06
 604400      1.50e+00    2.63e+00      4.17e-02    2.50e-02      6.17e-02    1.17e-01    1.0e-06
 604500      1.88e+00    1.84e+00      5.93e-02    4.96e-02      7.94e-02    7.87e-02    1.0e-06
 604600      1.57e+00    1.30e+00      3.89e-02    3.70e-03      6.56e-02    5.80e-02    1.0e-06
 604700      2.12e+00    1.91e+00      5.86e-02    5.04e-02      9.00e-02    8.19e-02    1.0e-06
 604800      1.39e+00    2.04e+00      3.02e-02    2.35e-02      5.73e-02    9.00e-02    1.0e-06
 604900      6.09e+00    1.95e+00      2.29e-01    7.08e-02      1.43e-01    8.35e-02    1.0e-06
 605000      2.08e+00    2.15e+00      4.32e-02    7.53e-02      8.98e-02    9.25e-02    1.0e-06
 605100      2.02e+00    1.77e+00      6.12e-02    6.26e-02      8.45e-02    7.27e-02    1.0e-06
 605200      1.94e+00    2.15e+00      6.12e-02    6.22e-02      7.93e-02    9.09e-02    1.0e-06
 605300      2.02e+00    2.03e+00      4.77e-02    6.36e-02      8.66e-02    8.54e-02    1.0e-06
 605400      1.95e+00    1.44e+00      5.52e-02    4.47e-02      8.28e-02    6.07e-02    1.0e-06
 605500      2.40e+00    2.40e+00      2.92e-02    7.10e-02      1.05e-01    1.04e-01    1.0e-06
 605600      1.64e+00    1.71e+00      4.63e-02    7.79e-02      7.01e-02    7.15e-02    1.0e-06
 605700      2.34e+00    2.64e+00      6.55e-02    6.49e-02      9.94e-02    1.16e-01    1.0e-06
 605800      2.17e+00    1.52e+00      1.76e-02    3.36e-02      9.64e-02    6.61e-02    1.0e-06
 605900      1.71e+00    1.46e+00      4.11e-02    3.77e-02      7.32e-02    6.24e-02    1.0e-06
 606000      2.07e+00    2.22e+00      5.38e-02    7.50e-03      8.72e-02    9.93e-02    1.0e-06
 606100      1.85e+00    1.70e+00      4.66e-02    2.71e-02      7.94e-02    7.48e-02    1.0e-06
 606200      1.75e+00    2.57e+00      2.62e-02    2.48e-02      7.70e-02    1.14e-01    1.0e-06
 606300      1.79e+00    1.52e+00      3.14e-02    3.30e-03      7.78e-02    6.78e-02    1.0e-06
 606400      1.81e+00    1.32e+00      5.54e-02    2.99e-02      7.55e-02    5.72e-02    1.0e-06
 606500      1.74e+00    1.93e+00      5.35e-02    7.51e-02      7.09e-02    8.22e-02    1.0e-06
 606600      1.62e+00    2.15e+00      4.44e-02    2.56e-02      6.95e-02    9.45e-02    1.0e-06
 606700      2.15e+00    1.82e+00      3.97e-02    7.68e-02      9.26e-02    7.21e-02    1.0e-06
 606800      1.74e+00    1.38e+00      4.67e-02    2.67e-02      7.41e-02    5.92e-02    1.0e-06
 606900      2.11e+00    1.57e+00      7.05e-02    4.74e-02      8.88e-02    6.63e-02    1.0e-06
 607000      1.77e+00    1.41e+00      6.15e-02    4.02e-02      7.29e-02    6.00e-02    1.0e-06
 607100      2.29e+00    2.08e+00      4.58e-02    2.21e-02      9.98e-02    9.21e-02    1.0e-06
 607200      2.43e+00    1.83e+00      6.53e-02    5.00e-02      1.02e-01    7.81e-02    1.0e-06
 607300      1.54e+00    1.62e+00      4.00e-02    4.79e-02      6.66e-02    6.84e-02    1.0e-06
 607400      1.81e+00    2.10e+00      3.27e-02    6.09e-02      7.85e-02    8.91e-02    1.0e-06
 607500      1.80e+00    3.53e+00      6.70e-02    7.67e-02      7.42e-02    1.53e-01    1.0e-06
 607600      2.09e+00    1.56e+00      3.90e-02    2.77e-02      9.11e-02    6.73e-02    1.0e-06
 607700      2.11e+00    1.59e+00      6.68e-02    2.84e-03      8.91e-02    7.10e-02    1.0e-06
 607800      6.22e+00    2.20e+00      2.40e-01    2.30e-02      1.43e-01    9.71e-02    1.0e-06
 607900      1.58e+00    1.87e+00      3.02e-02    4.57e-02      6.90e-02    8.06e-02    1.0e-06
 608000      2.27e+00    1.52e+00      5.51e-02    3.80e-02      9.67e-02    6.53e-02    1.0e-06
 608100      6.09e+00    1.66e+00      2.17e-01    7.10e-02      1.53e-01    6.52e-02    1.0e-06
 608200      2.01e+00    1.66e+00      3.46e-02    5.01e-02      8.62e-02    7.00e-02    1.0e-06
 608300      6.02e+00    1.70e+00      2.27e-01    4.83e-02      1.39e-01    7.23e-02    1.0e-06
 608400      1.61e+00    2.17e+00      5.01e-02    7.68e-02      6.70e-02    9.32e-02    1.0e-06
 608500      2.26e+00    2.38e+00      4.03e-02    2.47e-02      9.84e-02    1.06e-01    1.0e-06
 608600      1.54e+00    2.82e+00      4.09e-02    8.20e-02      6.62e-02    1.20e-01    1.0e-06
 608700      2.13e+00    2.20e+00      3.91e-02    5.76e-02      9.25e-02    9.41e-02    1.0e-06
 608800      1.42e+00    1.71e+00      2.98e-02    5.32e-02      5.90e-02    7.20e-02    1.0e-06
 608900      1.92e+00    1.51e+00      2.11e-02    3.08e-02      8.40e-02    6.56e-02    1.0e-06
 609000      2.03e+00    2.41e+00      6.70e-02    2.37e-02      8.44e-02    1.07e-01    1.0e-06
 609100      5.77e+00    1.57e+00      2.16e-01    7.03e-02      1.36e-01    6.12e-02    1.0e-06
 609200      1.94e+00    1.34e+00      4.51e-02    2.62e-03      8.38e-02    6.01e-02    1.0e-06
 609300      2.15e+00    2.21e+00      5.65e-02    6.74e-02      9.18e-02    9.28e-02    1.0e-06
 609400      1.70e+00    2.01e+00      7.60e-02    6.89e-02      6.66e-02    8.67e-02    1.0e-06
 609500      1.76e+00    1.52e+00      3.92e-02    7.10e-02      7.58e-02    6.33e-02    1.0e-06
 609600      1.60e+00    1.28e+00      4.33e-02    3.61e-02      6.75e-02    5.43e-02    1.0e-06
 609700      2.61e+00    2.45e+00      6.92e-02    1.29e-03      1.12e-01    1.09e-01    1.0e-06
 609800      1.87e+00    1.23e+00      6.92e-02    2.70e-02      7.62e-02    5.34e-02    1.0e-06
 609900      1.75e+00    2.08e+00      5.18e-02    5.75e-02      7.40e-02    8.84e-02    1.0e-06
 610000      1.79e+00    2.19e+00      3.51e-02    1.92e-03      7.82e-02    9.80e-02    1.0e-06
 610100      2.27e+00    2.17e+00      3.22e-02    6.95e-02      9.93e-02    9.05e-02    1.0e-06
 610200      5.86e+00    1.38e+00      2.02e-01    1.77e-03      1.45e-01    6.18e-02    1.0e-06
 610300      1.80e+00    1.96e+00      4.73e-02    4.70e-02      7.42e-02    8.47e-02    1.0e-06
 610400      1.74e+00    1.56e+00      6.59e-02    8.43e-04      6.98e-02    6.98e-02    1.0e-06
 610500      1.63e+00    1.57e+00      6.00e-02    4.74e-02      6.72e-02    6.63e-02    1.0e-06
 610600      1.90e+00    2.22e+00      4.50e-02    1.65e-02      8.03e-02    9.85e-02    1.0e-06
 610700      1.87e+00    2.45e+00      4.23e-02    5.87e-02      8.03e-02    1.06e-01    1.0e-06
 610800      1.75e+00    1.49e+00      4.25e-02    2.30e-02      7.40e-02    6.54e-02    1.0e-06
 610900      1.46e+00    1.61e+00      2.94e-02    7.15e-03      6.18e-02    7.21e-02    1.0e-06
 611000      1.67e+00    2.38e+00      4.67e-02    6.34e-02      7.03e-02    1.02e-01    1.0e-06
 611100      1.82e+00    1.37e+00      6.53e-02    2.61e-03      7.45e-02    6.12e-02    1.0e-06
